address,lanes,filename1,filename2
"501.0 Fisher Crk Custer, ID",,img_000_.jpg,img_000_.jpg
"3986.0 3700 W Custer, ID",,img_000_.jpg,img_000_.jpg
"4001.0 3700 W Custer, ID",,img_000_.jpg,img_000_.jpg
"1235.0 Morgan Creek Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"101.0 Van Horn Crk Custer, ID",,img_000_.jpg,img_000_.jpg
"6728.0 Copper Basin Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"4350.0 4400 W Custer, ID",,img_000_.jpg,img_000_.jpg
"5475.0 5780 W Custer, ID",,img_000_.jpg,img_000_.jpg
"70.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"71.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"72.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"73.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"39.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"48.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
