address,lanes,filename1,filename2
"3002.0 North 3750 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3099.0 North 3750 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3363.0 West 4000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3311.0 West 4000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3189.0 West 4000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3376.0 West 4000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3052.0 West 4000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3769.0 West 4000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3728.0 West 4000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3905.0 West 4000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"12365.0 West 2000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8301.0 North 17000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"13286.0 South 500 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2176.0 West 12000 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"12244.0 South Pariette   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"9033.0 South 7000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"9102.0 South 7000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8400.0 South Pariette   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"485.0 East 300 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"6324.0 West 11350 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"20534.0 West 5500 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"20469.0 West 5500 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"7743.0 South 8000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"7595.0 West Lake Boreham   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"7315.0 West 7150 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"9501.0 West 10500 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10491.0 South 9250 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"9390.0 South 4500 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"559.0 East Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"538.0 East Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3082.0 West 7200 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3044.0 West 7200 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"463.0 East 100 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"375.0 East 100 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"253.0 East 100 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"250.0 East Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"202.0 South 200 East Duchesne, UT",,img_000_.jpg,img_000_.jpg
"141.0 East 100 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"18.0 South 100 East Duchesne, UT",,img_000_.jpg,img_000_.jpg
"149.0 East Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
